MAC,RSSI,Monotonic,UTC (ESP),UTC Now (SYS),UTC Now (NTP),Time sync,UTC NTP - UTC ESP
44:af:95:6d:ee:47,-90,345455,2026-04-02 20:46:27.613000,2026-04-02 20:46:27.342710,2026-04-02 20:46:27.614839,True,1.838
06:18:45:30:4c:79,-80,345602,2026-04-02 20:46:27.760000,2026-04-02 20:46:27.464310,2026-04-02 20:46:27.736434,True,-23.566
49:1f:eb:cd:ba:d4,-78,345602,2026-04-02 20:46:27.760000,2026-04-02 20:46:27.513061,2026-04-02 20:46:27.786194,True,26.194
7e:97:1b:0d:4b:7d,-64,345605,2026-04-02 20:46:27.763000,2026-04-02 20:46:27.514071,2026-04-02 20:46:27.787204,True,24.204
7e:97:1b:0d:4b:7d,-63,345898,2026-04-02 20:46:28.056000,2026-04-02 20:46:27.760485,2026-04-02 20:46:28.032594,True,-23.406
8b:03:a0:b4:9d:4b,-82,345898,2026-04-02 20:46:28.056000,2026-04-02 20:46:27.810255,2026-04-02 20:46:28.082384,True,26.383
80:2b:17:12:45:6f,-51,346005,2026-04-02 20:46:28.163000,2026-04-02 20:46:27.867438,2026-04-02 20:46:28.140572,True,-22.429
1d:a8:40:2d:17:f8,-83,346055,2026-04-02 20:46:28.213000,2026-04-02 20:46:27.918315,2026-04-02 20:46:28.191448,True,-21.552
49:1f:eb:cd:ba:d4,-64,346105,2026-04-02 20:46:28.263000,2026-04-02 20:46:27.968324,2026-04-02 20:46:28.240439,True,-22.561
06:18:45:30:4c:79,-76,346155,2026-04-02 20:46:28.313000,2026-04-02 20:46:28.018284,2026-04-02 20:46:28.290366,True,-22.634
80:2b:17:12:45:6f,-53,346255,2026-04-02 20:46:28.413000,2026-04-02 20:46:28.118205,2026-04-02 20:46:28.390085,True,-22.915
06:18:45:30:4c:79,-80,346355,2026-04-02 20:46:28.513000,2026-04-02 20:46:28.217600,2026-04-02 20:46:28.490734,True,-22.267
7e:97:1b:0d:4b:7d,-64,346455,2026-04-02 20:46:28.613000,2026-04-02 20:46:28.317838,2026-04-02 20:46:28.589945,True,-23.055
80:2b:17:12:45:6f,-53,346555,2026-04-02 20:46:28.713000,2026-04-02 20:46:28.417525,2026-04-02 20:46:28.690659,True,-22.342
1d:a8:40:2d:17:f8,-81,346655,2026-04-02 20:46:28.813000,2026-04-02 20:46:28.518158,2026-04-02 20:46:28.790277,True,-22.724
7e:97:1b:0d:4b:7d,-64,346705,2026-04-02 20:46:28.863000,2026-04-02 20:46:28.569478,2026-04-02 20:46:28.842611,True,-20.389
80:2b:17:12:45:6f,-51,346805,2026-04-02 20:46:28.963000,2026-04-02 20:46:28.667320,2026-04-02 20:46:28.940454,True,-22.547
06:18:45:30:4c:79,-74,346905,2026-04-02 20:46:29.063000,2026-04-02 20:46:28.767735,2026-04-02 20:46:29.039861,True,-23.139
7e:97:1b:0d:4b:7d,-65,347005,2026-04-02 20:46:29.163000,2026-04-02 20:46:28.867520,2026-04-02 20:46:29.140654,True,-22.347
49:1f:eb:cd:ba:d4,-64,347055,2026-04-02 20:46:29.213000,2026-04-02 20:46:28.918059,2026-04-02 20:46:29.190188,True,-22.812
80:2b:17:12:45:6f,-50,347082,2026-04-02 20:46:29.240000,2026-04-02 20:46:28.973402,2026-04-02 20:46:29.246535,True,6.535
06:18:45:30:4c:79,-79,347082,2026-04-02 20:46:29.240000,2026-04-02 20:46:28.974420,2026-04-02 20:46:29.247553,True,7.553
44:af:95:6d:ee:47,-84,347105,2026-04-02 20:46:29.263000,2026-04-02 20:46:28.974420,2026-04-02 20:46:29.247553,True,-15.447
24:01:68:4f:d7:d4,-64,347253,2026-04-02 20:46:29.411000,2026-04-02 20:46:29.115175,2026-04-02 20:46:29.388309,True,-22.692
f3:eb:cf:34:5d:74,-64,347253,2026-04-02 20:46:29.411000,2026-04-02 20:46:29.158286,2026-04-02 20:46:29.431419,True,20.419
7e:97:1b:0d:4b:7d,-63,347255,2026-04-02 20:46:29.413000,2026-04-02 20:46:29.159290,2026-04-02 20:46:29.432424,True,19.423
80:2b:17:12:45:6f,-52,347355,2026-04-02 20:46:29.513000,2026-04-02 20:46:29.217310,2026-04-02 20:46:29.490443,True,-22.557
41:48:9a:c2:c0:e0,-53,347455,2026-04-02 20:46:29.613000,2026-04-02 20:46:29.317509,2026-04-02 20:46:29.590642,True,-22.358
7e:97:1b:0d:4b:7d,-63,347553,2026-04-02 20:46:29.711000,2026-04-02 20:46:29.414737,2026-04-02 20:46:29.687871,True,-23.13
8b:03:a0:b4:9d:4b,-81,347553,2026-04-02 20:46:29.711000,2026-04-02 20:46:29.469067,2026-04-02 20:46:29.742200,True,31.2
1d:a8:40:2d:17:f8,-84,347705,2026-04-02 20:46:29.863000,2026-04-02 20:46:29.568171,2026-04-02 20:46:29.840293,True,-22.707
80:2b:17:12:45:6f,-52,347905,2026-04-02 20:46:30.063000,2026-04-02 20:46:29.767504,2026-04-02 20:46:30.040637,True,-22.363
49:1f:eb:cd:ba:d4,-78,348005,2026-04-02 20:46:30.163000,2026-04-02 20:46:29.867955,2026-04-02 20:46:30.140081,True,-22.919
7e:97:1b:0d:4b:7d,-66,348105,2026-04-02 20:46:30.263000,2026-04-02 20:46:29.968188,2026-04-02 20:46:30.240307,True,-22.693
1d:a8:40:2d:17:f8,-81,348304,2026-04-02 20:46:30.462000,2026-04-02 20:46:30.166051,2026-04-02 20:46:30.439184,True,-22.816
a6:67:25:c5:2a:f4,-82,348304,2026-04-02 20:46:30.462000,2026-04-02 20:46:30.220462,2026-04-02 20:46:30.493596,True,31.595
06:18:45:30:4c:79,-74,348406,2026-04-02 20:46:30.564000,2026-04-02 20:46:30.269450,2026-04-02 20:46:30.542583,True,-21.417
89:a1:41:12:24:62,-88,348448,2026-04-02 20:46:30.606000,2026-04-02 20:46:30.313378,2026-04-02 20:46:30.586512,True,-19.489
80:2b:17:12:45:6f,-50,348448,2026-04-02 20:46:30.606000,2026-04-02 20:46:30.314392,2026-04-02 20:46:30.587525,True,-18.475
49:1f:eb:cd:ba:d4,-63,348505,2026-04-02 20:46:30.663000,2026-04-02 20:46:30.367771,2026-04-02 20:46:30.639719,True,-23.282
7e:97:1b:0d:4b:7d,-67,348655,2026-04-02 20:46:30.813000,2026-04-02 20:46:30.517561,2026-04-02 20:46:30.790694,True,-22.306
80:2b:17:12:45:6f,-49,348748,2026-04-02 20:46:30.906000,2026-04-02 20:46:30.610501,2026-04-02 20:46:30.883635,True,-22.366
06:18:45:30:4c:79,-82,348748,2026-04-02 20:46:30.906000,2026-04-02 20:46:30.657616,2026-04-02 20:46:30.930749,True,24.749
80:2b:17:12:45:6f,-55,349005,2026-04-02 20:46:31.163000,2026-04-02 20:46:30.867431,2026-04-02 20:46:31.140564,True,-22.436
44:af:95:6d:ee:47,-85,349039,2026-04-02 20:46:31.197000,2026-04-02 20:46:30.920811,2026-04-02 20:46:31.193944,True,-3.056
3f:f7:d1:20:31:e5,-81,349039,2026-04-02 20:46:31.197000,2026-04-02 20:46:30.921815,2026-04-02 20:46:31.194948,True,-2.052
06:18:45:30:4c:79,-74,349155,2026-04-02 20:46:31.313000,2026-04-02 20:46:31.017441,2026-04-02 20:46:31.290575,True,-22.426
7e:97:1b:0d:4b:7d,-64,349205,2026-04-02 20:46:31.363000,2026-04-02 20:46:31.067690,2026-04-02 20:46:31.340823,True,-22.177
80:2b:17:12:45:6f,-52,349305,2026-04-02 20:46:31.463000,2026-04-02 20:46:31.167772,2026-04-02 20:46:31.439847,True,-23.154
7e:97:1b:0d:4b:7d,-64,349499,2026-04-02 20:46:31.657000,2026-04-02 20:46:31.361651,2026-04-02 20:46:31.634784,True,-22.216
06:18:45:30:4c:79,-79,349499,2026-04-02 20:46:31.657000,2026-04-02 20:46:31.418673,2026-04-02 20:46:31.690765,True,33.765
80:2b:17:12:45:6f,-52,349555,2026-04-02 20:46:31.713000,2026-04-02 20:46:31.464539,2026-04-02 20:46:31.737672,True,24.672
06:18:45:30:4c:79,-72,349905,2026-04-02 20:46:32.063000,2026-04-02 20:46:31.767480,2026-04-02 20:46:32.040613,True,-22.387
1d:a8:40:2d:17:f8,-84,349955,2026-04-02 20:46:32.113000,2026-04-02 20:46:31.824881,2026-04-02 20:46:32.096993,True,-16.007
7e:97:1b:0d:4b:7d,-66,350048,2026-04-02 20:46:32.206000,2026-04-02 20:46:31.909782,2026-04-02 20:46:32.182915,True,-23.085
17:8f:b4:c6:55:fb,-70,350048,2026-04-02 20:46:32.206000,2026-04-02 20:46:31.963987,2026-04-02 20:46:32.237121,True,31.12
06:18:45:30:4c:79,-82,350087,2026-04-02 20:46:32.245000,2026-04-02 20:46:31.964999,2026-04-02 20:46:32.237121,True,-7.88
80:2b:17:12:45:6f,-49,350087,2026-04-02 20:46:32.245000,2026-04-02 20:46:31.964999,2026-04-02 20:46:32.238132,True,-6.868
0f:6c:8a:86:6f:33,-84,350105,2026-04-02 20:46:32.263000,2026-04-02 20:46:32.010718,2026-04-02 20:46:32.282834,True,19.833
0f:6c:8a:86:6f:33,-87,350248,2026-04-02 20:46:32.406000,2026-04-02 20:46:32.109909,2026-04-02 20:46:32.383042,True,-22.958
06:18:45:30:4c:79,-80,350248,2026-04-02 20:46:32.406000,2026-04-02 20:46:32.166469,2026-04-02 20:46:32.439602,True,33.602
1d:a8:40:2d:17:f8,-81,350555,2026-04-02 20:46:32.713000,2026-04-02 20:46:32.417464,2026-04-02 20:46:32.690598,True,-22.403
7e:97:1b:0d:4b:7d,-65,350605,2026-04-02 20:46:32.763000,2026-04-02 20:46:32.474537,2026-04-02 20:46:32.747670,True,-15.33
80:2b:17:12:45:6f,-54,350655,2026-04-02 20:46:32.813000,2026-04-02 20:46:32.523125,2026-04-02 20:46:32.795244,True,-17.756
44:af:95:6d:ee:47,-80,350705,2026-04-02 20:46:32.863000,2026-04-02 20:46:32.570433,2026-04-02 20:46:32.842556,True,-20.444
8b:03:a0:b4:9d:4b,-81,350855,2026-04-02 20:46:33.013000,2026-04-02 20:46:32.717789,2026-04-02 20:46:32.990922,True,-22.078
49:1f:eb:cd:ba:d4,-63,350905,2026-04-02 20:46:33.063000,2026-04-02 20:46:32.771435,2026-04-02 20:46:33.044569,True,-18.432
06:18:45:30:4c:79,-80,351005,2026-04-02 20:46:33.163000,2026-04-02 20:46:32.867807,2026-04-02 20:46:33.140940,True,-22.06
8b:03:a0:b4:9d:4b,-83,351137,2026-04-02 20:46:33.295000,2026-04-02 20:46:32.998786,2026-04-02 20:46:33.271919,True,-23.081
7e:97:1b:0d:4b:7d,-63,351137,2026-04-02 20:46:33.295000,2026-04-02 20:46:33.051669,2026-04-02 20:46:33.324802,True,29.802
80:2b:17:12:45:6f,-53,351205,2026-04-02 20:46:33.363000,2026-04-02 20:46:33.098399,2026-04-02 20:46:33.371532,True,8.532
41:48:9a:c2:c0:e0,-51,351455,2026-04-02 20:46:33.613000,2026-04-02 20:46:33.317452,2026-04-02 20:46:33.590585,True,-22.415
06:18:45:30:4c:79,-72,351555,2026-04-02 20:46:33.713000,2026-04-02 20:46:33.418559,2026-04-02 20:46:33.690641,True,-22.359
7e:97:1b:0d:4b:7d,-65,351705,2026-04-02 20:46:33.863000,2026-04-02 20:46:33.567639,2026-04-02 20:46:33.840773,True,-22.228
80:2b:17:12:45:6f,-51,351755,2026-04-02 20:46:33.913000,2026-04-02 20:46:33.624892,2026-04-02 20:46:33.898026,True,-14.975
49:1f:eb:cd:ba:d4,-66,351855,2026-04-02 20:46:34.013000,2026-04-02 20:46:33.717114,2026-04-02 20:46:33.990247,True,-22.753
17:8f:b4:c6:55:fb,-74,352055,2026-04-02 20:46:34.213000,2026-04-02 20:46:33.917701,2026-04-02 20:46:34.190835,True,-22.166
1d:a8:40:2d:17:f8,-83,352205,2026-04-02 20:46:34.363000,2026-04-02 20:46:34.067587,2026-04-02 20:46:34.340720,True,-22.28
7e:97:1b:0d:4b:7d,-63,352255,2026-04-02 20:46:34.413000,2026-04-02 20:46:34.123873,2026-04-02 20:46:34.395566,True,-17.434
80:2b:17:12:45:6f,-51,352295,2026-04-02 20:46:34.453000,2026-04-02 20:46:34.170498,2026-04-02 20:46:34.443631,True,-9.369
06:18:45:30:4c:79,-72,352295,2026-04-02 20:46:34.453000,2026-04-02 20:46:34.171507,2026-04-02 20:46:34.443631,True,-9.369
7e:97:1b:0d:4b:7d,-65,352555,2026-04-02 20:46:34.713000,2026-04-02 20:46:34.418091,2026-04-02 20:46:34.690154,True,-22.847
7e:97:1b:0d:4b:7d,-63,352805,2026-04-02 20:46:34.963000,2026-04-02 20:46:34.668093,2026-04-02 20:46:34.940218,True,-22.782
80:2b:17:12:45:6f,-52,352855,2026-04-02 20:46:35.013000,2026-04-02 20:46:34.717638,2026-04-02 20:46:34.990771,True,-22.229
3f:f7:d1:20:31:e5,-71,353055,2026-04-02 20:46:35.213000,2026-04-02 20:46:34.917621,2026-04-02 20:46:35.190754,True,-22.246
49:1f:eb:cd:ba:d4,-64,353282,2026-04-02 20:46:35.440000,2026-04-02 20:46:35.144007,2026-04-02 20:46:35.417140,True,-22.86
f3:eb:cf:34:5d:74,-65,353282,2026-04-02 20:46:35.440000,2026-04-02 20:46:35.194650,2026-04-02 20:46:35.467783,True,27.783
7e:97:1b:0d:4b:7d,-66,353356,2026-04-02 20:46:35.514000,2026-04-02 20:46:35.241054,2026-04-02 20:46:35.514187,True,0.187
80:2b:17:12:45:6f,-50,353392,2026-04-02 20:46:35.550000,2026-04-02 20:46:35.288008,2026-04-02 20:46:35.561141,True,11.141
06:18:45:30:4c:79,-85,353393,2026-04-02 20:46:35.551000,2026-04-02 20:46:35.289016,2026-04-02 20:46:35.562150,True,11.149
41:48:9a:c2:c0:e0,-55,353455,2026-04-02 20:46:35.614000,2026-04-02 20:46:35.335284,2026-04-02 20:46:35.608418,True,-5.583
44:af:95:6d:ee:47,-89,353705,2026-04-02 20:46:35.863000,2026-04-02 20:46:35.568887,2026-04-02 20:46:35.840806,True,-22.195
7e:97:1b:0d:4b:7d,-65,353905,2026-04-02 20:46:36.063000,2026-04-02 20:46:35.768559,2026-04-02 20:46:36.040576,True,-22.424
80:2b:17:12:45:6f,-52,353947,2026-04-02 20:46:36.105000,2026-04-02 20:46:35.819113,2026-04-02 20:46:36.092247,True,-12.754
06:18:45:30:4c:79,-73,353947,2026-04-02 20:46:36.105000,2026-04-02 20:46:35.820122,2026-04-02 20:46:36.093256,True,-11.745
17:8f:b4:c6:55:fb,-69,354055,2026-04-02 20:46:36.213000,2026-04-02 20:46:35.917983,2026-04-02 20:46:36.190622,True,-22.378
06:18:45:30:4c:79,-86,354155,2026-04-02 20:46:36.313000,2026-04-02 20:46:36.017282,2026-04-02 20:46:36.290415,True,-22.585
49:1f:eb:cd:ba:d4,-66,354255,2026-04-02 20:46:36.413000,2026-04-02 20:46:36.117322,2026-04-02 20:46:36.390455,True,-22.545
8b:03:a0:b4:9d:4b,-84,354455,2026-04-02 20:46:36.613000,2026-04-02 20:46:36.317224,2026-04-02 20:46:36.590357,True,-22.643
7e:97:1b:0d:4b:7d,-63,354455,2026-04-02 20:46:36.613000,2026-04-02 20:46:36.362512,2026-04-02 20:46:36.635645,True,22.645
80:2b:17:12:45:6f,-51,354506,2026-04-02 20:46:36.664000,2026-04-02 20:46:36.408477,2026-04-02 20:46:36.681611,True,17.61
06:18:45:30:4c:79,-73,354705,2026-04-02 20:46:36.863000,2026-04-02 20:46:36.567262,2026-04-02 20:46:36.840395,True,-22.605
7e:97:1b:0d:4b:7d,-63,354755,2026-04-02 20:46:36.913000,2026-04-02 20:46:36.625363,2026-04-02 20:46:36.898497,True,-14.504
80:2b:17:12:45:6f,-48,355037,2026-04-02 20:46:37.195000,2026-04-02 20:46:36.899065,2026-04-02 20:46:37.172198,True,-22.802
1d:a8:40:2d:17:f8,-82,355037,2026-04-02 20:46:37.195000,2026-04-02 20:46:36.949955,2026-04-02 20:46:37.222079,True,27.079
49:1f:eb:cd:ba:d4,-79,355205,2026-04-02 20:46:37.363000,2026-04-02 20:46:37.067560,2026-04-02 20:46:37.340693,True,-22.307
7e:97:1b:0d:4b:7d,-66,355282,2026-04-02 20:46:37.440000,2026-04-02 20:46:37.145282,2026-04-02 20:46:37.417408,True,-22.592
f3:eb:cf:34:5d:74,-66,355282,2026-04-02 20:46:37.440000,2026-04-02 20:46:37.195755,2026-04-02 20:46:37.468888,True,28.888
06:18:45:30:4c:79,-71,355452,2026-04-02 20:46:37.610000,2026-04-02 20:46:37.313713,2026-04-02 20:46:37.586846,True,-23.154
41:48:9a:c2:c0:e0,-52,355452,2026-04-02 20:46:37.610000,2026-04-02 20:46:37.367002,2026-04-02 20:46:37.639113,True,29.113
80:2b:17:12:45:6f,-51,355605,2026-04-02 20:46:37.763000,2026-04-02 20:46:37.467663,2026-04-02 20:46:37.740797,True,-22.204
49:1f:eb:cd:ba:d4,-62,355705,2026-04-02 20:46:37.863000,2026-04-02 20:46:37.567962,2026-04-02 20:46:37.840018,True,-22.982
7e:97:1b:0d:4b:7d,-64,355855,2026-04-02 20:46:38.013000,2026-04-02 20:46:37.718025,2026-04-02 20:46:37.991158,True,-21.842
80:2b:17:12:45:6f,-55,355856,2026-04-02 20:46:38.014000,2026-04-02 20:46:37.769155,2026-04-02 20:46:38.042288,True,28.288
7e:97:1b:0d:4b:7d,-63,356105,2026-04-02 20:46:38.264000,2026-04-02 20:46:37.968113,2026-04-02 20:46:38.240241,True,-23.76
06:18:45:30:4c:79,-70,356205,2026-04-02 20:46:38.363000,2026-04-02 20:46:38.067804,2026-04-02 20:46:38.340938,True,-22.063
7e:97:1b:0d:4b:7d,-64,356400,2026-04-02 20:46:38.558000,2026-04-02 20:46:38.262902,2026-04-02 20:46:38.535028,True,-22.972
80:2b:17:12:45:6f,-80,356400,2026-04-02 20:46:38.558000,2026-04-02 20:46:38.313575,2026-04-02 20:46:38.586709,True,28.708
49:1f:eb:cd:ba:d4,-65,356656,2026-04-02 20:46:38.814000,2026-04-02 20:46:38.518272,2026-04-02 20:46:38.790401,True,-23.6
80:2b:17:12:45:6f,-47,356681,2026-04-02 20:46:38.839000,2026-04-02 20:46:38.563612,2026-04-02 20:46:38.835738,True,-3.262
1d:a8:40:2d:17:f8,-81,356681,2026-04-02 20:46:38.839000,2026-04-02 20:46:38.563612,2026-04-02 20:46:38.836745,True,-2.255
89:a1:41:12:24:62,-84,356706,2026-04-02 20:46:38.864000,2026-04-02 20:46:38.610032,2026-04-02 20:46:38.883165,True,19.165
06:18:45:30:4c:79,-72,356929,2026-04-02 20:46:39.087000,2026-04-02 20:46:38.791401,2026-04-02 20:46:39.064534,True,-22.466
7e:97:1b:0d:4b:7d,-65,356929,2026-04-02 20:46:39.087000,2026-04-02 20:46:38.841963,2026-04-02 20:46:39.115097,True,28.096
80:2b:17:12:45:6f,-48,356955,2026-04-02 20:46:39.113000,2026-04-02 20:46:38.842970,2026-04-02 20:46:39.116103,True,3.103
3f:f7:d1:20:31:e5,-74,357056,2026-04-02 20:46:39.214000,2026-04-02 20:46:38.918338,2026-04-02 20:46:39.190475,True,-23.526
80:2b:17:12:45:6f,-50,357255,2026-04-02 20:46:39.413000,2026-04-02 20:46:39.118326,2026-04-02 20:46:39.391459,True,-21.541
24:01:68:4f:d7:d4,-63,357290,2026-04-02 20:46:39.448000,2026-04-02 20:46:39.169424,2026-04-02 20:46:39.442557,True,-5.443
f3:eb:cf:34:5d:74,-63,357290,2026-04-02 20:46:39.448000,2026-04-02 20:46:39.170427,2026-04-02 20:46:39.442557,True,-5.443
41:48:9a:c2:c0:e0,-82,357456,2026-04-02 20:46:39.614000,2026-04-02 20:46:39.317558,2026-04-02 20:46:39.590692,True,-23.309
80:2b:17:12:45:6f,-48,357505,2026-04-02 20:46:39.663000,2026-04-02 20:46:39.370734,2026-04-02 20:46:39.643867,True,-19.133
06:18:45:30:4c:79,-71,357706,2026-04-02 20:46:39.864000,2026-04-02 20:46:39.568372,2026-04-02 20:46:39.840895,True,-23.105
7e:97:1b:0d:4b:7d,-68,358053,2026-04-02 20:46:40.211000,2026-04-02 20:46:39.915109,2026-04-02 20:46:40.187038,True,-23.962
06:18:45:30:4c:79,-87,358053,2026-04-02 20:46:40.211000,2026-04-02 20:46:39.961988,2026-04-02 20:46:40.235121,True,24.121
80:2b:17:12:45:6f,-48,358055,2026-04-02 20:46:40.213000,2026-04-02 20:46:39.962999,2026-04-02 20:46:40.236133,True,23.132
49:1f:eb:cd:ba:d4,-63,358095,2026-04-02 20:46:40.253000,2026-04-02 20:46:39.964005,2026-04-02 20:46:40.236133,True,-16.868
06:18:45:30:4c:79,-75,358095,2026-04-02 20:46:40.253000,2026-04-02 20:46:39.964005,2026-04-02 20:46:40.237138,True,-15.862
3f:f7:d1:20:31:e5,-75,358106,2026-04-02 20:46:40.264000,2026-04-02 20:46:40.007787,2026-04-02 20:46:40.280921,True,16.92
06:18:45:30:4c:79,-71,358156,2026-04-02 20:46:40.314000,2026-04-02 20:46:40.055798,2026-04-02 20:46:40.328931,True,14.931
06:18:45:30:4c:79,-71,358306,2026-04-02 20:46:40.464000,2026-04-02 20:46:40.167392,2026-04-02 20:46:40.440526,True,-23.475
80:2b:17:12:45:6f,-48,358354,2026-04-02 20:46:40.512000,2026-04-02 20:46:40.215598,2026-04-02 20:46:40.488731,True,-23.269
06:18:45:30:4c:79,-88,358354,2026-04-02 20:46:40.512000,2026-04-02 20:46:40.273362,2026-04-02 20:46:40.545979,True,33.978
06:18:45:30:4c:79,-72,358405,2026-04-02 20:46:40.563000,2026-04-02 20:46:40.274376,2026-04-02 20:46:40.546495,True,-16.505
06:18:45:30:4c:79,-73,358456,2026-04-02 20:46:40.614000,2026-04-02 20:46:40.320014,2026-04-02 20:46:40.593147,True,-20.853
06:18:45:30:4c:79,-88,358506,2026-04-02 20:46:40.664000,2026-04-02 20:46:40.367966,2026-04-02 20:46:40.640096,True,-23.904
06:18:45:30:4c:79,-72,358556,2026-04-02 20:46:40.714000,2026-04-02 20:46:40.418324,2026-04-02 20:46:40.690435,True,-23.565
06:18:45:30:4c:79,-84,358655,2026-04-02 20:46:40.814000,2026-04-02 20:46:40.517808,2026-04-02 20:46:40.790941,True,-23.059
06:18:45:30:4c:79,-70,358755,2026-04-02 20:46:40.914000,2026-04-02 20:46:40.617848,2026-04-02 20:46:40.890981,True,-23.019
06:18:45:30:4c:79,-86,358806,2026-04-02 20:46:40.964000,2026-04-02 20:46:40.667805,2026-04-02 20:46:40.940938,True,-23.062
06:18:45:30:4c:79,-74,358855,2026-04-02 20:46:41.014000,2026-04-02 20:46:40.725351,2026-04-02 20:46:40.997215,True,-16.785
06:18:45:30:4c:79,-72,358888,2026-04-02 20:46:41.046000,2026-04-02 20:46:40.770595,2026-04-02 20:46:41.043728,True,-2.272
80:2b:17:12:45:6f,-49,358888,2026-04-02 20:46:41.046000,2026-04-02 20:46:40.771599,2026-04-02 20:46:41.043728,True,-2.272
06:18:45:30:4c:79,-84,358956,2026-04-02 20:46:41.114000,2026-04-02 20:46:40.818392,2026-04-02 20:46:41.091526,True,-22.475
06:18:45:30:4c:79,-72,359006,2026-04-02 20:46:41.164000,2026-04-02 20:46:40.867570,2026-04-02 20:46:41.140703,True,-23.297
06:18:45:30:4c:79,-71,359047,2026-04-02 20:46:41.205000,2026-04-02 20:46:40.924279,2026-04-02 20:46:41.197412,True,-7.588
49:1f:eb:cd:ba:d4,-66,359047,2026-04-02 20:46:41.205000,2026-04-02 20:46:40.925285,2026-04-02 20:46:41.198419,True,-6.582
7e:97:1b:0d:4b:7d,-71,359156,2026-04-02 20:46:41.314000,2026-04-02 20:46:41.017441,2026-04-02 20:46:41.290575,True,-23.426
06:18:45:30:4c:79,-73,359206,2026-04-02 20:46:41.364000,2026-04-02 20:46:41.067763,2026-04-02 20:46:41.340897,True,-23.104
24:01:68:4f:d7:d4,-71,359293,2026-04-02 20:46:41.451000,2026-04-02 20:46:41.155748,2026-04-02 20:46:41.427753,True,-23.247
f3:eb:cf:34:5d:74,-71,359293,2026-04-02 20:46:41.451000,2026-04-02 20:46:41.205155,2026-04-02 20:46:41.477276,True,26.276
06:18:45:30:4c:79,-78,359431,2026-04-02 20:46:41.589000,2026-04-02 20:46:41.293812,2026-04-02 20:46:41.566946,True,-22.055
80:2b:17:12:45:6f,-50,359432,2026-04-02 20:46:41.590000,2026-04-02 20:46:41.344250,2026-04-02 20:46:41.617383,True,27.383
06:18:45:30:4c:79,-70,359506,2026-04-02 20:46:41.664000,2026-04-02 20:46:41.390443,2026-04-02 20:46:41.663577,True,-0.424
1d:a8:40:2d:17:f8,-84,359556,2026-04-02 20:46:41.714000,2026-04-02 20:46:41.436094,2026-04-02 20:46:41.709228,True,-4.773
06:18:45:30:4c:79,-71,359656,2026-04-02 20:46:41.814000,2026-04-02 20:46:41.517728,2026-04-02 20:46:41.790862,True,-23.139
7e:97:1b:0d:4b:7d,-67,359703,2026-04-02 20:46:41.861000,2026-04-02 20:46:41.574832,2026-04-02 20:46:41.847965,True,-13.035
86:a3:0d:e3:20:d1,-85,359703,2026-04-02 20:46:41.861000,2026-04-02 20:46:41.574832,2026-04-02 20:46:41.847965,True,-13.035
06:18:45:30:4c:79,-72,359756,2026-04-02 20:46:41.914000,2026-04-02 20:46:41.621122,2026-04-02 20:46:41.894255,True,-19.745
06:18:45:30:4c:79,-70,359806,2026-04-02 20:46:41.964000,2026-04-02 20:46:41.668086,2026-04-02 20:46:41.941219,True,-22.781
06:18:45:30:4c:79,-75,359906,2026-04-02 20:46:42.064000,2026-04-02 20:46:41.768229,2026-04-02 20:46:42.040272,True,-23.728
06:18:45:30:4c:79,-72,359955,2026-04-02 20:46:42.113000,2026-04-02 20:46:41.824910,2026-04-02 20:46:42.098043,True,-14.957
80:2b:17:12:45:6f,-49,359994,2026-04-02 20:46:42.152000,2026-04-02 20:46:41.870566,2026-04-02 20:46:42.143699,True,-8.301
06:18:45:30:4c:79,-79,359994,2026-04-02 20:46:42.153000,2026-04-02 20:46:41.871579,2026-04-02 20:46:42.144712,True,-8.288
49:1f:eb:cd:ba:d4,-81,360005,2026-04-02 20:46:42.163000,2026-04-02 20:46:41.872591,2026-04-02 20:46:42.144712,True,-18.288
06:18:45:30:4c:79,-71,360089,2026-04-02 20:46:42.247000,2026-04-02 20:46:41.951862,2026-04-02 20:46:42.223946,True,-23.055
3f:f7:d1:20:31:e5,-71,360089,2026-04-02 20:46:42.247000,2026-04-02 20:46:41.995553,2026-04-02 20:46:42.267652,True,20.651
1d:a8:40:2d:17:f8,-81,360156,2026-04-02 20:46:42.314000,2026-04-02 20:46:42.042048,2026-04-02 20:46:42.315181,True,1.181
7e:97:1b:0d:4b:7d,-73,360256,2026-04-02 20:46:42.414000,2026-04-02 20:46:42.117778,2026-04-02 20:46:42.390912,True,-23.089
49:1f:eb:cd:ba:d4,-63,360506,2026-04-02 20:46:42.664000,2026-04-02 20:46:42.367709,2026-04-02 20:46:42.640842,True,-23.158
06:18:45:30:4c:79,-73,360656,2026-04-02 20:46:42.814000,2026-04-02 20:46:42.517760,2026-04-02 20:46:42.790894,True,-23.107
7e:97:1b:0d:4b:7d,-67,360798,2026-04-02 20:46:42.956000,2026-04-02 20:46:42.659881,2026-04-02 20:46:42.933014,True,-22.986
80:2b:17:12:45:6f,-59,360798,2026-04-02 20:46:42.956000,2026-04-02 20:46:42.711100,2026-04-02 20:46:42.983544,True,27.544
